data;data;data dec;hora dec;tag (offset);day mod count;incr;qdade casas;variância;dias:;Num ultima linha;hora;incr;dia;hora dec;tag;habilitar sleep;hora limite;num ult linha;inc hora
2019-10-07 11:30:00;;;;0;;;150;00:15:00;22;3302;10:00:00;0;43745;;;extendido?;12:00:00;266;00:10:00
2019-10-07 11:05:29;43745.4621408725;43745;0.462140872528835;1;0;0;;;;;10:10:00;0;43745;0.423611111111111;2;1;;;
2019-10-07 11:24:51;2019-10-07 11:24:51;43745;12/30/99 11:24 AM;2;0.006666666666667;0.006666666666667;;;;;10:20:00;0;43745;0.430555555555556;2;1;;;
2019-10-07 11:38:25;2019-10-07 11:38:25;43745;12/30/99 11:38 AM;3;0.013333333333333;0.013333333333333;;;;;10:30:00;0;43745;0.4375;2;1;;;
2019-10-07 11:50:26;2019-10-07 11:50:26;43745;12/30/99 11:50 AM;4;0.02;0.02;;;;;10:40:00;0;43745;0.444444444444444;2;1;;;
2019-10-07 11:42:14;2019-10-07 11:42:14;43745;12/30/99 11:42 AM;5;0.026666666666667;0.026666666666667;;;;;10:50:00;0;43745;0.451388888888889;2;1;;;
2019-10-07 11:23:07;2019-10-07 11:23:07;43745;12/30/99 11:23 AM;6;0.033333333333333;0.033333333333333;;;;;11:00:00;0;43745;0.458333333333333;2;1;;;
2019-10-07 11:31:45;2019-10-07 11:31:45;43745;12/30/99 11:31 AM;7;0.04;0.04;;;;;11:10:00;0;43745;0.465277777777778;2;1;;;
2019-10-07 11:04:18;2019-10-07 11:04:18;43745;12/30/99 11:04 AM;8;0.046666666666667;0.046666666666667;;;;;11:20:00;0;43745;0.472222222222222;2;1;;;
2019-10-07 11:44:15;2019-10-07 11:44:15;43745;12/30/99 11:44 AM;9;0.053333333333333;0.053333333333333;;;;;11:30:00;0;43745;0.479166666666667;2;0;;;
2019-10-07 11:51:02;2019-10-07 11:51:02;43745;12/30/99 11:51 AM;10;0.06;0.06;;;;;11:40:00;0;43745;0.486111111111111;2;0;;;
2019-10-07 11:27:52;2019-10-07 11:27:52;43745;12/30/99 11:27 AM;11;0.066666666666667;0.066666666666667;;;;;11:50:00;0;43745;0.493055555555556;2;0;;;
2019-10-07 11:25:21;2019-10-07 11:25:21;43745;12/30/99 11:25 AM;12;0.073333333333333;0.073333333333333;;;;;12:00:00;0;43745;0.5;2;0;;;
