data;data;data dec;hora dec;tag (offset);day mod count;incr;qdade casas;variância;dias:;Num ultima linha;hora;incr;dia;hora dec;tag;habilitar sleep;hora limite;num ult linha;inc hora
2019-10-07 18:00:00;;;;220;;;60;00:15:00;22;1322;17:00:00;0;43745;;;extendido?;19:30:00;332;00:10:00
2019-10-07 18:10:43;2019-10-07 18:10:43;43745;12/30/99 06:10 PM;221;0;0;;;;;17:10:00;0;43745;0.715277777777778;222;0;;;
2019-10-07 17:41:37;2019-10-07 17:41:37;43745;12/30/99 05:41 PM;222;0,016666666666667;0,016666666666667;;;;;17:20:00;0;43745;0.722222222222222;222;0;;;
2019-10-07 17:54:44;2019-10-07 17:54:44;43745;12/30/99 05:54 PM;223;0,033333333333333;0,033333333333333;;;;;17:30:00;0;43745;0.729166666666667;222;0;;;
2019-10-07 18:08:17;2019-10-07 18:08:17;43745;12/30/99 06:08 PM;224;0,05;0,05;;;;;17:40:00;0;43745;0.736111111111111;222;0;;;
2019-10-07 18:09:38;2019-10-07 18:09:38;43745;12/30/99 06:09 PM;225;0,066666666666667;0,066666666666667;;;;;17:50:00;0;43745;0.743055555555555;222;1;;;
2019-10-07 18:18:42;2019-10-07 18:18:42;43745;12/30/99 06:18 PM;226;0,083333333333333;0,083333333333333;;;;;18:00:00;0;43745;0.75;222;1;;;
2019-10-07 17:44:13;2019-10-07 17:44:13;43745;12/30/99 05:44 PM;227;0,1;0,1;;;;;18:10:00;0;43745;0.756944444444444;222;1;;;
2019-10-07 18:03:08;2019-10-07 18:03:08;43745;12/30/99 06:03 PM;228;0,116666666666667;0,116666666666667;;;;;18:20:00;0;43745;0.763888888888889;222;1;;;
2019-10-07 18:08:18;2019-10-07 18:08:18;43745;12/30/99 06:08 PM;229;0,133333333333333;0,133333333333333;;;;;18:30:00;0;43745;0.770833333333333;222;1;;;
2019-10-07 18:15:32;2019-10-07 18:15:32;43745;12/30/99 06:15 PM;230;0,15;0,15;;;;;18:40:00;0;43745;0.777777777777778;222;1;;;
2019-10-07 17:58:11;2019-10-07 17:58:11;43745;12/30/99 05:58 PM;231;0,166666666666667;0,166666666666667;;;;;18:50:00;0;43745;0.784722222222222;222;1;;;
2019-10-07 18:02:35;2019-10-07 18:02:35;43745;12/30/99 06:02 PM;232;0,183333333333333;0,183333333333333;;;;;19:00:00;0;43745;0.791666666666666;222;1;;;
2019-10-07 17:53:51;2019-10-07 17:53:51;43745;12/30/99 05:53 PM;233;0,2;0,2;;;;;19:10:00;0;43745;0.798611111111111;222;1;;;
2019-10-07 17:48:19;2019-10-07 17:48:19;43745;12/30/99 05:48 PM;234;0,216666666666667;0,216666666666667;;;;;19:20:00;0;43745;0.805555555555555;222;1;;;
2019-10-07 17:47:18;2019-10-07 17:47:18;43745;12/30/99 05:47 PM;235;0,233333333333333;0,233333333333333;;;;;19:30:00;0;43745;0.8125;222;1;;;
