data;data;data dec;hora dec;tag (offset);day mod count;incr;qdade casas;variância;dias:;Num ultima linha;hora;incr;dia;hora dec;tag;habilitar sleep;hora limite;num ult linha;inc hora
2019-10-07 13:30:00;;;;150;;;40;00:15:00;22;882;10:30:00;0;43745;;;extendido?;23:50:00;1762;00:10:00
2019-10-07 13:24:01;2019-10-07 13:24:01;43745;12/30/99 01:24 PM;151;0;0;;;;;10:40:00;0;43745;0.444444444444444;152;1;;;
2019-10-07 13:25:20;2019-10-07 13:25:20;43745;12/30/99 01:25 PM;152;0,025;0,025;;;;;10:50:00;0;43745;0.451388888888889;152;1;;;
2019-10-07 13:27:19;2019-10-07 13:27:19;43745;12/30/99 01:27 PM;153;0,05;0,05;;;;;11:00:00;0;43745;0.458333333333333;152;1;;;
2019-10-07 13:40:59;2019-10-07 13:40:59;43745;12/30/99 01:40 PM;154;0,075;0,075;;;;;11:10:00;0;43745;0.465277777777778;152;1;;;
2019-10-07 13:43:53;2019-10-07 13:43:53;43745;12/30/99 01:43 PM;155;0,1;0,1;;;;;11:20:00;0;43745;0.472222222222222;152;1;;;
2019-10-07 13:31:43;2019-10-07 13:31:43;43745;12/30/99 01:31 PM;156;0,125;0,125;;;;;11:30:00;0;43745;0.479166666666667;152;1;;;
2019-10-07 13:23:46;2019-10-07 13:23:46;43745;12/30/99 01:23 PM;157;0,15;0,15;;;;;11:40:00;0;43745;0.486111111111111;152;1;;;
2019-10-07 13:23:50;2019-10-07 13:23:50;43745;12/30/99 01:23 PM;158;0,175;0,175;;;;;11:50:00;0;43745;0.493055555555556;152;1;;;
2019-10-07 13:01:23;2019-10-07 13:01:23;43745;12/30/99 01:01 PM;159;0,2;0,2;;;;;12:00:00;0;43745;0.5;152;1;;;
2019-10-07 13:28:00;2019-10-07 13:28:00;43745;12/30/99 01:28 PM;160;0,225;0,225;;;;;12:10:00;0;43745;0.506944444444444;152;1;;;
2019-10-07 13:19:44;2019-10-07 13:19:44;43745;12/30/99 01:19 PM;161;0,25;0,25;;;;;12:20:00;0;43745;0.513888888888889;152;1;;;
2019-10-07 13:17:34;2019-10-07 13:17:34;43745;12/30/99 01:17 PM;162;0,275;0,275;;;;;12:30:00;0;43745;0.520833333333333;152;1;;;
2019-10-07 13:11:27;2019-10-07 13:11:27;43745;12/30/99 01:11 PM;163;0,3;0,3;;;;;12:40:00;0;43745;0.527777777777778;152;1;;;
2019-10-07 13:33:05;2019-10-07 13:33:05;43745;12/30/99 01:33 PM;164;0,325;0,325;;;;;12:50:00;0;43745;0.534722222222222;152;1;;;
2019-10-07 13:05:38;2019-10-07 13:05:38;43745;12/30/99 01:05 PM;165;0,35;0,35;;;;;13:00:00;0;43745;0.541666666666667;152;1;;;
2019-10-07 13:36:43;2019-10-07 13:36:43;43745;12/30/99 01:36 PM;166;0,375;0,375;;;;;13:10:00;0;43745;0.548611111111111;152;1;;;
2019-10-07 13:16:27;2019-10-07 13:16:27;43745;12/30/99 01:16 PM;167;0,4;0,4;;;;;13:20:00;0;43745;0.555555555555555;152;1;;;
2019-10-07 13:15:29;2019-10-07 13:15:29;43745;12/30/99 01:15 PM;168;0,425;0,425;;;;;13:30:00;0;43745;0.5625;152;0;;;
2019-10-07 13:36:12;2019-10-07 13:36:12;43745;12/30/99 01:36 PM;169;0,45;0,45;;;;;13:40:00;0;43745;0.569444444444444;152;0;;;
2019-10-07 13:19:06;2019-10-07 13:19:06;43745;12/30/99 01:19 PM;170;0,475;0,475;;;;;13:50:00;0;43745;0.576388888888889;152;0;;;
2019-10-07 13:37:48;2019-10-07 13:37:48;43745;12/30/99 01:37 PM;171;0,5;0,5;;;;;14:00:00;0;43745;0.583333333333333;152;0;;;
2019-10-07 13:33:45;2019-10-07 13:33:45;43745;12/30/99 01:33 PM;172;0,525;0,525;;;;;14:10:00;0;43745;0.590277777777778;152;0;;;
2019-10-07 13:34:53;2019-10-07 13:34:53;43745;12/30/99 01:34 PM;173;0,55;0,55;;;;;14:20:00;0;43745;0.597222222222222;152;0;;;
2019-10-07 13:22:10;2019-10-07 13:22:10;43745;12/30/99 01:22 PM;174;0,575;0,575;;;;;14:30:00;0;43745;0.604166666666667;152;0;;;
2019-10-07 13:20:40;2019-10-07 13:20:40;43745;12/30/99 01:20 PM;175;0,6;0,6;;;;;14:40:00;0;43745;0.611111111111111;152;0;;;
2019-10-07 13:24:35;2019-10-07 13:24:35;43745;12/30/99 01:24 PM;176;0,625;0,625;;;;;14:50:00;0;43745;0.618055555555556;152;0;;;
2019-10-07 13:30:18;2019-10-07 13:30:18;43745;12/30/99 01:30 PM;177;0,65;0,65;;;;;15:00:00;0;43745;0.625;152;0;;;
2019-10-07 13:30:45;2019-10-07 13:30:45;43745;12/30/99 01:30 PM;178;0,675;0,675;;;;;15:10:00;0;43745;0.631944444444444;152;0;;;
2019-10-07 13:42:18;43745.5710434823;43745;0.571043482261302;179;0,7;0,7;;;;;15:20:00;0;43745;0.638888888888889;152;0;;;
2019-10-07 14:10:27;43745.5905886257;43745;0.590588625724195;180;0,725;0,725;;;;;15:30:00;0;43745;0.645833333333333;152;0;;;
2019-10-07 13:13:17;43745.5508949768;43745;0.550894976826385;181;0,75;0,75;;;;;15:40:00;0;43745;0.652777777777778;152;0;;;
2019-10-07 13:41:24;43745.5704140671;43745;0.570414067136881;182;0,775;0,775;;;;;15:50:00;0;43745;0.659722222222222;152;0;;;
2019-10-07 13:17:24;43745.5537486927;43745;0.553748692742374;183;0,8;0,8;;;;;16:00:00;0;43745;0.666666666666667;152;0;;;
2019-10-07 13:28:37;43745.5615367022;43745;0.561536702225567;184;0,825;0,825;;;;;16:10:00;0;43745;0.673611111111111;152;0;;;
2019-10-07 13:22:30;43745.5572868954;43745;0.557286895389552;185;0,85;0,85;;;;;16:20:00;0;43745;0.680555555555555;152;0;;;
2019-10-07 13:40:55;43745.5700831325;43745;0.570083132472064;186;0,875;0,875;;;;;16:30:00;0;43745;0.6875;152;0;;;
2019-10-07 13:44:01;43745.5722346482;43745;0.572234648192534;187;0,9;0,9;;;;;16:40:00;0;43745;0.694444444444444;152;0;;;
2019-10-07 13:32:11;43745.5640160073;43745;0.564016007250757;188;0,925;0,925;;;;;16:50:00;0;43745;0.701388888888889;152;0;;;
2019-10-07 13:21:23;43745.5565119959;43745;0.556511995884648;189;0,950000000000001;0,950000000000001;;;;;17:00:00;0;43745;0.708333333333333;152;0;;;
2019-10-07 13:35:57;43745.5666282228;43745;0.56662822276121;190;0,975000000000001;0,975000000000001;;;;;17:10:00;0;43745;0.715277777777778;152;0;;;
2019-10-08 13:35:47;43746.566511206;43746;0.566511206008727;151;1;1;;;;;17:20:00;0;43745;0.722222222222222;152;0;;;
2019-10-08 13:31:54;2019-10-08 13:31:54;43746;12/30/99 01:31 PM;152;1,025;1,025;;;;;17:30:00;0;43745;0.729166666666667;152;0;;;
2019-10-08 13:46:27;43746.573924028;43746;0.573924028016336;153;1,05;1,05;;;;;17:40:00;0;43745;0.736111111111111;152;0;;;
2019-10-08 13:23:06;43746.5577032003;43746;0.55770320029842;154;1,075;1,075;;;;;17:50:00;0;43745;0.743055555555556;152;0;;;
2019-10-08 13:28:10;43746.5612313341;43746;0.561231334148033;155;1,1;1,1;;;;;18:00:00;0;43745;0.75;152;0;;;
2019-10-08 13:06:08;43746.5459282162;43746;0.545928216233733;156;1,125;1,125;;;;;18:10:00;0;43745;0.756944444444444;152;0;;;
